,0,1
0,113.8237,22.6663
1,113.828903,22.6467
2,113.8311,22.603399
3,113.837601,22.606001
4,113.843498,22.7584
5,113.848701,22.6103
6,113.850899,22.618799
7,113.858597,22.584999
8,113.860397,22.587
9,113.862602,22.6019
10,113.863098,22.5809
11,113.863998,22.569799
12,113.869102,22.565701
13,113.871002,22.5683
14,113.875099,22.5718
15,113.875801,22.5723
16,113.876404,22.5711
17,113.876801,22.5825
18,113.877502,22.564301
19,113.878601,22.5832
20,113.880203,22.593
21,113.882004,22.5893
22,113.882797,22.5765
23,113.883301,22.579
24,113.884003,22.587099
25,113.884598,22.586901
26,113.884804,22.587299
27,113.886101,22.5853
28,113.889099,22.576599
29,113.892303,22.578899
30,113.893997,22.565901
31,113.894203,22.5739
32,113.895103,22.5646
33,113.896004,22.569099
34,113.896103,22.5753
35,113.896698,22.5744
36,113.896896,22.5741
37,113.897903,22.570999
38,113.898598,22.571501
39,113.899696,22.5788
40,113.900803,22.559799
41,113.901802,22.558901
42,113.902496,22.5811
43,113.906403,22.586599
44,113.907898,22.577299
45,113.913902,22.5846
46,113.918404,22.6471
47,113.919601,22.7414
48,113.921898,22.671101
49,113.923302,22.7236
50,113.927597,22.749599
51,113.941399,22.731899
52,113.943703,22.737499
53,113.961899,22.733999
54,114.003502,22.645201
55,114.0299,22.7272
56,114.040802,22.7782
57,113.918541,22.507099
58,113.919907,22.510674
59,113.979385,22.557417
60,114.009552,22.558468
61,114.011429,22.537302
62,114.023445,22.539289
63,114.032944,22.564766
64,114.04747,22.542383
65,114.081772,22.556444
66,114.105644,22.616302
67,114.114052,22.552509
68,114.125633,22.545053
69,114.125816,22.544289
70,114.135719,22.584181
71,113.794998,22.7073
72,113.801598,22.729401
73,113.810501,22.7351
74,113.8209,22.6754
75,113.8367,22.593201
76,113.8629,22.579901
77,113.868599,22.584999
78,113.875298,22.5837
79,113.878799,22.5749
80,113.898003,22.767
81,113.922699,22.727301
82,113.9328,22.692801
83,113.941299,22.6738
84,113.973801,22.8325
85,114.002502,22.6612
86,114.044243,22.554213
87,114.068085,22.558146
88,114.078964,22.55827
89,114.090889,22.567469
90,114.095375,22.540356
91,114.099365,22.543505
92,114.109673,22.554171
93,114.115616,22.555868
94,114.117737,22.571962
95,114.126038,22.547426
96,114.131294,22.561932
97,114.139137,22.609318
98,114.164413,22.565187
99,114.169594,22.649244
100,114.177895,22.560169
101,113.924431,22.490601
102,113.932632,22.512217
103,113.934349,22.489933
104,113.979301,22.536551
105,113.983147,22.560484
106,113.985298,22.546101
107,114.009781,22.554367
108,114.027931,22.55625
109,114.044296,22.527718
110,114.044769,22.532801
111,114.047836,22.514133
112,114.048035,22.537251
113,114.04892,22.531151
114,114.05687,22.525867
115,114.061836,22.542618
116,114.06218,22.56295
117,114.063065,22.532101
118,114.064781,22.547701
119,114.07177,22.551132
120,114.071999,22.539066
121,114.076035,22.551216
122,114.076149,22.5467
123,114.07975,22.5518
124,114.082436,22.547033
125,114.084015,22.558317
126,114.087814,22.54715
127,114.087914,22.543367
128,114.091286,22.5585
129,114.093636,22.567867
130,114.097069,22.5418
131,114.099518,22.547268
132,114.100166,22.570383
133,114.101303,22.5438
134,114.105721,22.547016
135,114.109665,22.553534
136,114.110718,22.539118
137,114.111153,22.557484
138,114.111397,22.541267
139,114.113182,22.542299
140,114.113686,22.538218
141,114.114197,22.546734
142,114.11512,22.546017
143,114.116051,22.546333
144,114.116119,22.546034
145,114.116798,22.550617
146,114.11702,22.54825
147,114.118217,22.551067
148,114.122887,22.549299
149,114.125999,22.5453
150,114.126015,22.5476
151,114.126686,22.610867
152,114.13073,22.610451
153,114.131134,22.550783
154,114.13192,22.577433
155,113.840698,22.596201
156,113.848,22.6061
157,113.853798,22.614599
158,113.857399,22.5786
159,113.860001,22.576799
160,113.863701,22.5805
161,113.8731,22.560499
162,113.874298,22.582399
163,113.879303,22.5753
164,113.884102,22.564199
165,113.888,22.571899
166,113.895699,22.559099
167,113.896004,22.570101
168,113.8965,22.565399
169,113.896599,22.569401
170,113.8983,22.563499
171,113.8993,22.5718
172,113.900002,22.571301
173,113.904297,22.5714
174,113.810219,22.6278
175,113.892868,22.572817
176,113.945419,22.542917
177,113.952332,22.5431
178,114.009666,22.602751
179,114.018616,22.612551
180,114.022018,22.60985
181,114.022301,22.609751
182,114.023064,22.592751
183,114.02562,22.534117
184,114.027252,22.631166
185,114.040268,22.531067
186,114.042648,22.620033
187,114.043983,22.619017
188,114.047668,22.621584
189,114.052216,22.531233
190,114.055702,22.562433
191,114.064415,22.531418
192,114.068481,22.530783
193,114.110184,22.537817
194,114.158401,22.564333
195,114.168152,22.562416
196,113.915955,22.53145
197,113.918594,22.530663
198,114.020317,22.532112
199,114.024902,22.527073
200,114.031631,22.526682
201,114.038139,22.515755
202,114.040611,22.513214
203,114.042671,22.52244
204,114.046494,22.512262
205,114.055122,22.531431
206,114.063293,22.528522
207,114.066322,22.526264
208,114.079124,22.53507
209,114.090858,22.54143
210,114.102325,22.538033
211,114.1175,22.568468
212,114.119728,22.546858
213,113.963333,22.533251
214,113.996017,22.545151
215,114.014633,22.531017
216,114.019768,22.559967
217,114.033813,22.562349
218,114.035934,22.544767
219,114.041435,22.521233
220,114.042252,22.520849
221,114.043503,22.524117
222,114.043785,22.542517
223,114.04435,22.5984
224,114.045349,22.53145
225,114.050369,22.5161
226,114.054214,22.535549
227,114.055733,22.537416
228,114.062347,22.567883
229,114.062714,22.562799
230,114.066704,22.575251
231,114.06752,22.526533
232,114.067749,22.533449
233,114.067947,22.551201
234,114.068016,22.535851
235,114.073967,22.582167
236,114.075798,22.585484
