,0,1
0,113.823601,22.678499
1,113.830704,22.7155
2,113.837402,22.602301
3,113.839996,22.608299
4,113.844803,22.600401
5,113.8461,22.5798
6,113.848099,22.764
7,113.850899,22.618799
8,113.852303,22.6171
9,113.855003,22.580999
10,113.858299,22.5849
11,113.860802,22.583599
12,113.862198,22.581699
13,113.862801,22.5814
14,113.865501,22.5718
15,113.866699,22.584
16,113.868103,22.584999
17,113.869797,22.567101
18,113.870102,22.597
19,113.872398,22.5881
20,113.873802,22.570801
21,113.874298,22.5893
22,113.875801,22.571699
23,113.875999,22.5993
24,113.876801,22.573099
25,113.877502,22.562201
26,113.878799,22.575001
27,113.881798,22.5837
28,113.885002,22.5634
29,113.886002,22.5811
30,113.887497,22.562201
31,113.889099,22.563499
32,113.890999,22.571199
33,113.891998,22.5791
34,113.892403,22.578899
35,113.893204,22.5732
36,113.894699,22.568399
37,113.8955,22.575701
38,113.895699,22.5786
39,113.895798,22.579901
40,113.896103,22.5753
41,113.896797,22.574301
42,113.898399,22.572701
43,113.898903,22.5779
44,113.900398,22.579399
45,113.901001,22.5681
46,113.901802,22.5819
47,113.905403,22.5774
48,113.918198,22.7393
49,113.920998,22.617201
50,113.924896,22.745701
51,113.925301,22.7024
52,113.925598,22.589001
53,113.934898,22.7596
54,113.953796,22.737499
55,114.028099,22.728001
56,114.033096,22.727301
57,114.090202,22.770399
58,113.914337,22.529354
59,113.999817,22.530132
60,114.021461,22.637232
61,114.03347,22.566835
62,114.075157,22.629442
63,114.076256,22.547382
64,114.077202,22.543022
65,114.087212,22.543159
66,114.099144,22.562017
67,114.103935,22.538492
68,114.107132,22.613098
69,114.114769,22.580013
70,114.125069,22.547869
71,113.819397,22.6744
72,113.838303,22.5952
73,113.846802,22.6024
74,113.8564,22.6096
75,113.860802,22.6049
76,113.862999,22.5688
77,113.885399,22.781401
78,113.905502,22.6747
79,113.919601,22.788099
80,113.921898,22.6873
81,113.943703,22.686399
82,114.011101,22.663401
83,114.029007,22.608257
84,114.051147,22.549095
85,114.060204,22.541969
86,114.063118,22.523849
87,114.079247,22.623938
88,114.091187,22.54859
89,114.097557,22.569382
90,114.102219,22.548162
91,114.102577,22.54287
92,114.110809,22.537802
93,114.114433,22.531843
94,114.11557,22.577374
95,114.116554,22.55884
96,114.120895,22.552258
97,114.132629,22.579121
98,114.139099,22.576557
99,114.139801,22.609243
100,113.930534,22.489149
101,113.962868,22.522833
102,113.979218,22.561632
103,113.981102,22.536167
104,113.993767,22.544666
105,114.010315,22.5553
106,114.019066,22.538317
107,114.044136,22.532049
108,114.0466,22.531116
109,114.049431,22.537216
110,114.049797,22.542351
111,114.051552,22.518101
112,114.054436,22.5319
113,114.062401,22.551666
114,114.062767,22.537466
115,114.069771,22.550934
116,114.076103,22.54285
117,114.077515,22.553949
118,114.081299,22.551582
119,114.082436,22.551582
120,114.084015,22.55175
121,114.08532,22.5471
122,114.08812,22.543367
123,114.09005,22.56105
124,114.090782,22.547283
125,114.091148,22.546783
126,114.098801,22.575583
127,114.103699,22.552999
128,114.106529,22.544718
129,114.108437,22.541384
130,114.110115,22.556334
131,114.110352,22.548668
132,114.112602,22.585501
133,114.113052,22.545717
134,114.11557,22.564833
135,114.116615,22.550016
136,114.116684,22.5755
137,114.117065,22.54645
138,114.117836,22.551083
139,114.118103,22.541218
140,114.120033,22.542316
141,114.122902,22.548384
142,114.123985,22.5492
143,114.124985,22.547518
144,114.125099,22.624533
145,114.125954,22.5455
146,114.126152,22.542868
147,114.128815,22.55035
148,114.130936,22.549633
149,113.842499,22.598301
150,113.844299,22.6
151,113.845703,22.6014
152,113.850098,22.6038
153,113.852898,22.5826
154,113.857597,22.5786
155,113.8592,22.6117
156,113.8619,22.5788
157,113.863197,22.580601
158,113.868599,22.576401
159,113.873299,22.5732
160,113.874802,22.572001
