,0,1
0,113.825401,22.650801
1,113.827301,22.699699
2,113.834999,22.619499
3,113.835899,22.616301
4,113.8452,22.763599
5,113.848,22.622801
6,113.848396,22.606199
7,113.852501,22.582899
8,113.856796,22.590799
9,113.859001,22.5648
10,113.863602,22.5809
11,113.873703,22.5734
12,113.875198,22.571501
13,113.875999,22.571301
14,113.879303,22.582701
15,113.882103,22.580299
16,113.882301,22.5888
17,113.884598,22.5868
18,113.885696,22.580799
19,113.886803,22.561701
20,113.887901,22.5833
21,113.888702,22.571199
22,113.889198,22.582001
23,113.891899,22.5788
24,113.893303,22.5781
25,113.894897,22.576401
26,113.894997,22.568399
27,113.895302,22.568899
28,113.896103,22.569799
29,113.898102,22.5655
30,113.899002,22.567101
31,113.899803,22.570299
32,113.901199,22.5595
33,113.904404,22.556
34,113.9067,22.564301
35,113.9086,22.577801
36,113.911598,22.587601
37,113.914803,22.5854
38,113.9151,22.6528
39,113.9254,22.6964
40,113.930199,22.753401
41,113.943802,22.737499
42,113.9487,22.740101
43,114.052498,22.781099
44,114.070099,22.7241
45,114.094101,22.771
46,113.917442,22.535418
47,113.982132,22.536102
48,113.998131,22.529819
49,114.014359,22.563885
50,114.032677,22.63415
51,114.04377,22.546516
52,114.05864,22.530886
53,114.077866,22.538748
54,114.107323,22.610561
55,114.110092,22.54355
56,114.111404,22.541693
57,114.117996,22.546583
58,114.118858,22.540106
59,114.119263,22.612053
60,114.137299,22.586843
61,113.792198,22.678101
62,113.801003,22.673
63,113.808701,22.672501
64,113.822403,22.676399
65,113.836998,22.7295
66,113.859901,22.577101
67,113.865997,22.597099
68,113.881302,22.592899
69,113.944298,22.676201
70,113.974403,22.679899
71,114.043709,22.557278
72,114.067986,22.540203
73,114.09108,22.549158
74,114.101822,22.538092
75,114.104263,22.622452
76,114.107918,22.611233
77,114.118462,22.620466
78,114.122627,22.579067
79,114.124496,22.572311
80,114.127953,22.543303
81,114.131706,22.574938
82,114.137131,22.551107
83,114.14949,22.60833
84,114.179077,22.646879
85,114.222778,22.556973
86,113.980583,22.561382
87,113.990318,22.558317
88,114.016899,22.537983
89,114.024567,22.539333
90,114.041534,22.527149
91,114.044731,22.534933
92,114.04937,22.518217
93,114.051216,22.521168
94,114.05323,22.53125
95,114.054047,22.537483
96,114.055763,22.531317
97,114.05883,22.5292
98,114.062386,22.552401
99,114.063148,22.537582
100,114.067734,22.558067
101,114.076149,22.549517
102,114.085381,22.545616
103,114.088318,22.543367
104,114.089798,22.56085
105,114.089897,22.56695
106,114.091232,22.54405
107,114.093735,22.540199
108,114.095016,22.54015
109,114.096931,22.540701
110,114.099113,22.584017
111,114.099586,22.60495
112,114.100815,22.543467
113,114.102432,22.543818
114,114.104584,22.544767
115,114.105148,22.539551
116,114.109154,22.590683
117,114.111366,22.540033
118,114.112,22.538151
119,114.112381,22.60055
120,114.11293,22.542316
121,114.114334,22.581734
122,114.115234,22.579201
123,114.11647,22.548067
124,114.117249,22.5466
125,114.117935,22.551132
126,114.118217,22.551067
127,114.118851,22.5401
128,114.120148,22.579082
129,114.124985,22.559999
130,114.13063,22.609917
131,114.140747,22.560568
132,113.841904,22.5891
133,113.844704,22.600401
134,113.854401,22.6206
135,113.858101,22.604601
136,113.862099,22.579
137,113.863098,22.580799
138,113.868202,22.5931
139,113.8722,22.569401
140,113.874802,22.5721
141,113.875198,22.5842
142,113.882797,22.5651
