,0,1
0,113.819,22.6453
1,113.830101,22.6357
2,113.830399,22.6355
3,113.840797,22.6073
4,113.842003,22.7658
5,113.843697,22.760099
6,113.848198,22.6103
7,113.8526,22.604601
8,113.852997,22.608
9,113.854401,22.581301
10,113.8554,22.582001
11,113.858398,22.5853
12,113.870003,22.5898
13,113.873001,22.587099
14,113.875603,22.599001
15,113.875801,22.5839
16,113.877098,22.5847
17,113.878197,22.5814
18,113.878403,22.565001
19,113.878799,22.580799
20,113.879303,22.579599
21,113.881104,22.584299
22,113.884903,22.586201
23,113.886002,22.5667
24,113.888298,22.592699
25,113.890099,22.584499
26,113.891098,22.570801
27,113.892502,22.578899
28,113.893997,22.584999
29,113.894302,22.577
30,113.894897,22.5746
31,113.895599,22.582701
32,113.896202,22.5758
33,113.896599,22.5816
34,113.897202,22.580999
35,113.900597,22.567801
36,113.905296,22.5555
37,113.909103,22.5772
38,113.915001,22.543501
39,113.921898,22.5851
40,113.943199,22.753201
41,114.007698,22.659
42,114.070999,22.7243
43,114.0979,22.7321
44,113.915932,22.531731
45,113.918457,22.530621
46,113.92392,22.535362
47,113.945015,22.527552
48,113.975304,22.537144
49,113.985168,22.523975
50,114.010262,22.546736
51,114.019821,22.529167
52,114.032227,22.529852
53,114.078041,22.532812
54,114.096344,22.54015
55,114.108055,22.536697
56,114.112358,22.53652
57,114.127396,22.549948
58,113.796501,22.6779
59,113.8088,22.672199
60,113.814697,22.674101
61,113.837601,22.594
62,113.860001,22.5767
63,113.866302,22.671801
64,113.875702,22.5863
65,113.878899,22.580601
66,113.8881,22.6714
67,113.916298,22.6542
68,113.928703,22.6821
69,113.941597,22.683701
70,114.078987,22.534435
71,114.083282,22.565166
72,114.087044,22.543198
73,114.101097,22.558222
74,114.104042,22.562117
75,114.10788,22.572536
76,114.108047,22.57226
77,114.114304,22.581791
78,114.119759,22.537939
79,114.130966,22.558372
80,114.145912,22.556923
81,114.159615,22.564222
82,114.178551,22.647322
83,113.984947,22.544733
84,114.007919,22.536568
85,114.010468,22.536949
86,114.014984,22.537849
87,114.017868,22.560232
88,114.03772,22.523684
89,114.045052,22.521799
90,114.050034,22.533266
91,114.052963,22.511534
92,114.054153,22.551416
93,114.056198,22.537701
94,114.058647,22.57015
95,114.059433,22.537582
96,114.062836,22.551382
97,114.064003,22.537184
98,114.070099,22.551149
99,114.079132,22.543568
100,114.081467,22.5541
101,114.084053,22.549183
102,114.084152,22.548532
103,114.085518,22.556217
104,114.087379,22.5473
105,114.088348,22.554649
106,114.08873,22.546984
107,114.094597,22.559418
108,114.097031,22.55505
109,114.099785,22.602016
110,114.100517,22.550083
111,114.101669,22.561533
112,114.104317,22.554518
113,114.105667,22.538601
114,114.108047,22.547733
115,114.111168,22.541668
116,114.111816,22.602118
117,114.112633,22.535732
118,114.115501,22.5788
119,114.115997,22.561199
120,114.116684,22.549467
121,114.116936,22.548166
122,114.11985,22.55835
123,114.12178,22.57375
124,114.125801,22.54505
125,114.125969,22.547216
126,114.12632,22.549618
127,114.128365,22.556717
128,114.129684,22.55895
129,114.13073,22.548834
130,113.837303,22.5993
131,113.839699,22.633499
132,113.852501,22.6166
133,113.862198,22.6014
134,113.865402,22.572001
135,113.867897,22.583799
136,113.870598,22.5749
137,113.874001,22.5816
138,113.875099,22.5842
139,113.876602,22.583099
140,113.880302,22.566799
141,113.881599,22.584499
142,113.882797,22.571699
143,113.890503,22.5502
144,113.890999,22.5709
145,113.892097,22.551701
146,113.895302,22.582701
147,113.895699,22.559
148,113.8964,22.569401
149,113.896896,22.5828
150,113.898399,22.566
151,113.839981,22.620667
152,113.871185,22.588516
153,113.926514,22.545816
154,113.940384,22.556
155,113.940598,22.559467
156,113.940948,22.55995
157,113.946671,22.558867
158,114.004181,22.537683
159,114.008331,22.548599
160,114.015518,22.5404
161,114.017616,22.538082
162,114.019936,22.6292
163,114.022301,22.610701
164,114.023567,22.627501
165,114.027229,22.539482
166,114.029953,22.6182
167,114.035454,22.553034
168,114.038879,22.607317
169,114.042747,22.600782
170,114.043671,22.566483
171,114.044434,22.603683
172,114.044464,22.567516
173,114.054253,22.582567
174,114.067566,22.571251
175,114.067863,22.559401
176,114.068367,22.551132
177,114.071281,22.544582
178,114.077515,22.538683
179,114.11985,22.546734
180,114.157066,22.568817
181,114.165421,22.56735
182,113.918381,22.520351
183,113.919746,22.542868
184,113.923157,22.492937
185,113.959641,22.522421
186,113.960648,22.563795
187,113.970566,22.539656
188,113.979134,22.560883
189,114.01696,22.531231
190,114.022797,22.532328
191,114.032677,22.604378
192,114.039093,22.606592
193,114.041862,22.524836
194,114.046448,22.525654
195,114.049652,22.538109
196,114.051636,22.530863
197,114.052544,22.528442
198,114.062309,22.518747
199,114.065826,22.524607
200,114.066856,22.526611
201,114.068192,22.530544
202,114.070717,22.542843
203,114.072098,22.528921
204,114.093246,22.541578
205,114.112434,22.536242
206,114.008598,22.548317
207,114.039085,22.518
208,114.040787,22.5308
209,114.043686,22.520317
210,114.043869,22.520082
211,114.04393,22.557068
212,114.044617,22.520983
213,114.047318,22.5453
214,114.050797,22.517401
215,114.052719,22.629984
216,114.054886,22.535549
217,114.05867,22.530867
218,114.061981,22.518682
219,114.062881,22.546167
220,114.065117,22.542549
221,114.065948,22.525
222,114.066452,22.5324
223,114.067703,22.527367
224,114.068298,22.5238
225,114.069031,22.531982
226,114.071297,22.531567
227,114.07402,22.532049
228,114.076698,22.582184
229,114.080719,22.577267
230,114.083214,22.573433
231,114.08847,22.563032
232,114.090134,22.571667
233,114.091248,22.558399
234,114.098167,22.576183
235,114.09948,22.538099
236,114.100998,22.585367
237,114.110519,22.602182
238,114.111214,22.601368
239,114.111633,22.600384
240,114.112053,22.6028
241,114.112747,22.545767
242,114.113731,22.537832
243,114.116531,22.548067
244,114.116783,22.548134
245,114.117966,22.543682
246,114.118736,22.539883
247,114.118965,22.554001
248,114.11972,22.5382
249,114.120285,22.547132
250,114.124382,22.558649
251,114.127731,22.552549
252,114.132103,22.603634
253,114.142967,22.622749
254,114.145897,22.6229
255,113.807602,22.753599
256,113.8162,22.6534
257,113.822304,22.7134
258,113.824203,22.6765
259,113.8274,22.635799
260,113.827904,22.6357
261,113.834297,22.722601
262,113.837303,22.599001
263,113.838203,22.6122
264,113.8423,22.6145
265,113.843597,22.5994
266,113.846703,22.5818
267,113.854103,22.5688
268,113.8564,22.566601
269,113.856903,22.5835
270,113.857697,22.562401
271,113.858002,22.5846
272,113.858398,22.6565
273,113.859802,22.6474
274,113.860397,22.6588
275,113.865196,22.5725
276,113.867699,22.5769
277,113.8703,22.5935
278,113.8834,22.671801
279,113.885399,22.554501
