,0,1
0,113.8181,22.649401
1,113.827904,22.6355
2,113.837502,22.612101
3,113.840797,22.6073
4,113.842102,22.6043
5,113.843201,22.6297
6,113.845299,22.576
7,113.849503,22.6038
8,113.852997,22.6047
9,113.855598,22.6189
10,113.858704,22.5777
11,113.858704,22.585699
12,113.859703,22.5769
13,113.862396,22.601101
14,113.865303,22.583099
15,113.867104,22.603901
16,113.868896,22.585199
17,113.870399,22.586399
18,113.874001,22.597799
19,113.874603,22.5872
20,113.875397,22.571699
21,113.878502,22.5833
22,113.880402,22.5854
23,113.880898,22.590099
24,113.8843,22.581301
25,113.885101,22.580601
26,113.886101,22.5798
27,113.887299,22.5823
28,113.888298,22.5928
29,113.891998,22.584801
30,113.892601,22.584999
31,113.892998,22.577999
32,113.894897,22.5746
33,113.895699,22.5618
34,113.896301,22.5693
35,113.896698,22.569401
36,113.897202,22.5809
37,113.897301,22.580999
38,113.898102,22.567801
39,113.8993,22.578501
40,113.901001,22.5646
41,113.902,22.558901
42,113.9095,22.5471
43,113.9132,22.5443
44,113.918701,22.5432
45,113.925003,22.589399
46,113.937103,22.728901
47,113.943497,22.738501
48,114.007797,22.659
49,114.071404,22.7244
50,114.100098,22.732
51,113.910316,22.535536
52,113.916077,22.534443
53,113.918823,22.527569
54,113.926506,22.535395
55,113.974312,22.537537
56,113.997322,22.529585
57,114.013573,22.539646
58,114.015938,22.530952
59,114.02076,22.540651
60,114.041763,22.570528
61,114.078125,22.644108
62,114.079544,22.535337
63,114.090897,22.551952
64,114.100006,22.601849
65,114.102432,22.614573
66,114.104652,22.621185
67,114.106125,22.616137
68,114.106766,22.564034
69,114.113541,22.539778
70,114.120033,22.57926
71,114.130692,22.579468
72,114.136543,22.582813
73,114.139656,22.613516
74,113.792099,22.6908
75,113.812698,22.620399
76,113.8423,22.631901
77,113.859596,22.6523
78,113.866302,22.6047
79,113.877098,22.5916
80,113.903702,22.7672
81,113.9161,22.6553
82,113.928398,22.684401
83,113.934898,22.683201
84,113.952103,22.6894
85,113.972504,22.8297
86,114.088142,22.543074
87,114.098732,22.571884
88,114.101913,22.626938
89,114.122612,22.579107
90,114.125404,22.552973
91,114.129379,22.548639
92,114.16346,22.565418
93,114.226463,22.554077
94,113.92437,22.490683
95,113.943367,22.523767
96,113.993248,22.534666
97,114.034821,22.559917
98,114.036964,22.526783
99,114.040802,22.556
100,114.042084,22.521217
101,114.044815,22.55085
102,114.046547,22.520666
103,114.047867,22.537083
104,114.051132,22.551367
105,114.053467,22.535717
106,114.057098,22.531816
107,114.060516,22.5355
108,114.061768,22.532118
109,114.062782,22.533684
110,114.066963,22.551201
111,114.068451,22.551184
112,114.071335,22.548
113,114.075798,22.54705
114,114.07692,22.5539
115,114.085083,22.54705
116,114.085915,22.568733
117,114.088753,22.541451
118,114.090431,22.554182
119,114.090965,22.546967
120,114.091049,22.545601
121,114.094566,22.56175
122,114.095329,22.56625
123,114.096786,22.555082
124,114.098579,22.573099
125,114.099365,22.551767
126,114.099419,22.560368
127,114.099648,22.547716
128,114.100616,22.550301
129,114.10527,22.541332
130,114.107368,22.536301
131,114.110031,22.540518
132,114.110786,22.545282
133,114.11113,22.5352
134,114.111687,22.6019
135,114.112785,22.602633
136,114.113869,22.540199
137,114.114082,22.546734
138,114.114182,22.534666
139,114.114799,22.580183
140,114.115997,22.561199
