,0,1
0,113.818703,22.6458
1,113.830498,22.6355
2,113.8423,22.629999
3,113.842499,22.6033
4,113.844597,22.763901
5,113.848503,22.6064
6,113.849899,22.6178
7,113.8592,22.5714
8,113.862396,22.601101
9,113.864899,22.598101
10,113.868202,22.57
11,113.868599,22.5959
12,113.870598,22.5963
13,113.873901,22.586
14,113.875,22.5961
15,113.878403,22.5821
16,113.882202,22.580601
17,113.883698,22.581699
18,113.884697,22.5772
19,113.885101,22.580799
20,113.886101,22.584999
21,113.888298,22.5928
22,113.891296,22.593399
23,113.891502,22.5933
24,113.892998,22.577999
25,113.8937,22.585501
26,113.893898,22.559999
27,113.893997,22.5849
28,113.8946,22.562599
29,113.894997,22.5746
30,113.895302,22.576
31,113.8964,22.5818
32,113.896698,22.569401
33,113.896797,22.581301
34,113.897202,22.580999
35,113.898102,22.563801
36,113.899002,22.5669
37,113.899803,22.555401
38,113.899902,22.558399
39,113.900299,22.5793
40,113.901299,22.5646
41,113.901497,22.5541
42,113.906303,22.5772
43,113.914703,22.5438
44,113.924004,22.5846
45,113.925697,22.59
46,113.937103,22.728901
47,113.944099,22.741199
48,114.011497,22.663799
49,114.069298,22.723801
50,114.072998,22.7262
51,114.115898,22.7376
52,113.935616,22.521902
53,113.949028,22.543045
54,114.01152,22.53429
55,114.017059,22.544294
56,114.02076,22.540651
57,114.071495,22.531652
58,114.097641,22.630713
59,114.102432,22.614573
60,114.112419,22.536512
61,114.119148,22.546516
62,114.128769,22.574965
63,114.136459,22.587049
64,113.798897,22.7211
65,113.809799,22.7143
66,113.814697,22.6742
67,113.837097,22.5937
68,113.856201,22.617001
69,113.858902,22.654301
70,113.864899,22.599001
71,113.873596,22.588699
72,113.877602,22.596901
73,113.879997,22.579599
74,113.908501,22.7668
75,113.916702,22.6521
76,113.926102,22.7589
77,113.954697,22.802
78,114.062859,22.542015
79,114.07608,22.546331
80,114.09304,22.543318
81,114.099136,22.561758
82,114.101357,22.55805
83,114.11409,22.531668
84,114.122955,22.613132
85,114.131729,22.57197
86,114.134644,22.610268
87,114.166809,22.635693
88,114.190697,22.555979
89,114.218338,22.557753
90,114.222977,22.554287
91,113.937263,22.542566
92,113.981201,22.522766
93,113.989548,22.535618
94,114.001198,22.530001
95,114.011017,22.556784
96,114.014984,22.537832
97,114.039917,22.554132
98,114.04142,22.525883
99,114.042786,22.534349
100,114.045647,22.550817
101,114.050117,22.537382
102,114.052933,22.511232
103,114.053932,22.539433
104,114.059982,22.551483
105,114.062469,22.533518
106,114.067551,22.5476
107,114.068932,22.538651
108,114.073982,22.5513
109,114.077553,22.538633
110,114.078384,22.53875
111,114.079781,22.54705
112,114.084267,22.543367
113,114.087914,22.546133
114,114.091148,22.557632
115,114.092453,22.558567
116,114.099365,22.551767
117,114.099831,22.579201
118,114.103615,22.563183
119,114.104179,22.557367
120,114.109329,22.547234
121,114.109802,22.545517
122,114.110031,22.540518
123,114.111099,22.543583
124,114.111969,22.537268
125,114.113464,22.538767
126,114.114304,22.533684
127,114.115349,22.56325
128,114.116364,22.5634
129,114.116547,22.549999
130,114.117416,22.551416
131,114.118134,22.544216
132,114.119667,22.559
133,114.12027,22.555799
134,114.12178,22.57305
135,114.122414,22.544983
136,114.129303,22.54845
137,113.8442,22.599501
138,113.847,22.6098
139,113.851402,22.572701
140,113.8601,22.583401
141,113.862198,22.6012
142,113.862396,22.601101
143,113.864601,22.572599
144,113.866798,22.5952
145,113.868202,22.584101
146,113.871803,22.587299
147,113.875298,22.583799
148,113.890099,22.5812
149,113.894402,22.559601
150,113.895401,22.566299
151,113.897102,22.564699
152,113.897903,22.571301
153,113.898201,22.5711
154,113.898499,22.5711
155,113.900902,22.564199
156,113.845718,22.621767
157,113.940384,22.556
158,113.940453,22.557367
159,113.944817,22.558018
160,114.004379,22.537718
161,114.008934,22.548267
162,114.011551,22.5371
163,114.019279,22.5364
164,114.021034,22.610767
165,114.021683,22.610718
166,114.021835,22.6108
167,114.022331,22.611067
168,114.023979,22.627867
169,114.024353,22.627733
170,114.026703,22.617201
171,114.028954,22.623684
172,114.038879,22.607332
173,114.040703,22.6008
174,114.045685,22.567417
175,114.049683,22.537216
176,114.053413,22.536734
177,114.055916,22.536167
178,114.0653,22.551283
179,114.067917,22.557716
180,114.069267,22.551132
181,114.074432,22.539783
182,114.156982,22.569349
183,114.157303,22.562967
184,113.915329,22.51911
185,113.945152,22.523909
186,113.960716,22.549788
187,113.962135,22.534002
188,113.980988,22.564465
189,114.019501,22.536137
190,114.028854,22.556467
191,114.030289,22.520317
192,114.039886,22.551884
193,114.045387,22.599293
194,114.049568,22.538729
195,114.051422,22.528522
196,114.05825,22.537582
197,114.061638,22.605265
198,114.067001,22.532454
199,114.068428,22.523878
200,114.069107,22.530422
201,114.081703,22.539555
202,114.112129,22.537758
203,114.13343,22.549232
204,114.000786,22.5462
205,114.02253,22.525101
206,114.036079,22.522682
207,114.039719,22.530518
208,114.040802,22.527283
209,114.042,22.521233
210,114.042953,22.522516
211,114.048248,22.549316
212,114.050766,22.545383
213,114.051216,22.515232
214,114.055252,22.539551
215,114.059868,22.53105
216,114.061729,22.529182
217,114.062866,22.529633
218,114.063148,22.531967
219,114.066116,22.525499
220,114.066681,22.524017
221,114.067764,22.528549
222,114.067947,22.541599
223,114.06852,22.523968
224,114.071167,22.526382
225,114.075317,22.533716
226,114.07605,22.547318
227,114.076263,22.542967
228,114.07692,22.535517
229,114.077431,22.536501
230,114.078331,22.548983
231,114.078766,22.5404
232,114.082603,22.575451
233,114.086403,22.558533
234,114.087181,22.537382
235,114.088081,22.54925
236,114.0895,22.5385
237,114.09288,22.560083
238,114.093246,22.538033
239,114.102684,22.5527
240,114.1036,22.551666
241,114.107353,22.575233
242,114.11055,22.540667
243,114.11113,22.541849
244,114.114616,22.5371
245,114.116333,22.548401
246,114.11647,22.546482
247,114.116951,22.545218
248,114.117516,22.544216
249,114.117798,22.5438
250,114.118217,22.552067
251,114.11895,22.54015
252,114.119865,22.538567
253,114.120216,22.541767
254,114.120552,22.542067
255,114.122314,22.5522
256,114.124313,22.541384
257,114.125397,22.559282
258,114.126968,22.601851
259,114.127998,22.56065
260,114.12822,22.5606
261,114.143036,22.622683
262,113.802299,22.731899
263,113.817299,22.714399
264,113.8228,22.6611
265,113.823303,22.677601
266,113.824402,22.7131
267,113.826797,22.6087
268,113.828499,22.7087
269,113.832703,22.6056
270,113.835403,22.725401
271,113.836304,22.616699
272,113.836601,22.690201
273,113.840698,22.5961
274,113.842102,22.603201
275,113.843498,22.600201
276,113.8545,22.5716
277,113.855904,22.5742
278,113.857002,22.624201
279,113.862396,22.6656
280,113.863503,22.600201
281,113.8638,22.607901
282,113.864998,22.5723
283,113.866096,22.5693
284,113.870697,22.5874
285,113.871399,22.5891
286,113.880501,22.5676
287,113.8871,22.561899
288,113.890503,22.562799
289,113.892899,22.5476
290,113.894402,22.5536
291,113.913803,22.6752
292,113.782303,22.7216
293,113.799896,22.691999
294,113.8097,22.627199
295,113.811302,22.628201
296,113.812698,22.6262
297,113.8228,22.6409
298,113.831703,22.629299
299,113.832199,22.5994
300,113.839203,22.634501
301,113.8414,22.605801
302,113.842499,22.614
303,113.8452,22.6127
304,113.847099,22.5947
305,113.850098,22.603901
306,113.8526,22.604601
307,113.854103,22.575399
308,113.8554,22.582001
309,113.856903,22.5835
310,113.859703,22.576799
311,113.862999,22.568399
312,113.863503,22.5805
313,113.864502,22.573
314,113.865402,22.571501
315,113.8685,22.5758
316,113.874199,22.572901
317,113.875397,22.5989
318,113.876701,22.572901
319,113.879204,22.560699
320,113.882004,22.5581
321,113.883301,22.5581
322,113.884003,22.5651
323,113.884399,22.5595
324,113.885696,22.567301
325,113.8871,22.5618
326,113.887299,22.5903
327,113.888802,22.591
328,113.889801,22.584101
329,113.890602,22.5844
330,113.8908,22.575199
331,113.893303,22.5681
332,113.8946,22.567101
333,113.8955,22.582399
334,113.895699,22.5828
335,113.9011,22.5646
336,113.918884,22.546217
337,113.922966,22.553749
338,114.001152,22.537018
339,114.007935,22.538366
340,114.013847,22.5375
341,114.016052,22.56045
342,114.019951,22.5257
343,114.022301,22.525517
344,114.02523,22.532249
345,114.026482,22.524767
346,114.028648,22.5266
347,114.030853,22.526833
348,114.038902,22.525383
349,114.042915,22.534267
350,114.046631,22.5284
351,114.047867,22.537533
352,114.049217,22.535183
353,114.054436,22.537582
354,114.05793,22.5413
355,114.061234,22.568016
356,114.068016,22.523649
357,114.068352,22.5243
358,114.075996,22.534517
359,114.096664,22.569151
360,114.10183,22.543501
361,114.107635,22.568251
362,114.116264,22.539516
363,114.118446,22.553467
364,114.12085,22.5438
365,114.135429,22.544666
366,114.136864,22.57585
367,114.138618,22.544001
368,114.149414,22.547318
369,114.058578,22.568806
370,114.068588,22.524128
371,114.076569,22.535164
372,114.094589,22.565447
373,114.110474,22.59479
374,114.113823,22.541252
375,114.11438,22.582834
376,114.116112,22.539717
377,114.116989,22.54808
378,114.125931,22.548986
379,114.126076,22.545231
380,114.127449,22.560329
381,114.132957,22.584633
382,114.135086,22.570353
383,114.160233,22.604019
384,113.964699,22.685699
385,113.992599,22.6782
386,113.993301,22.6745
387,114.001099,22.6889
388,114.005402,22.673201
389,114.007698,22.6534
390,114.009598,22.6744
391,114.011803,22.673201
392,114.013397,22.6682
393,114.016701,22.665899
394,114.0177,22.6644
395,114.0187,22.662701
396,114.021599,22.659401
397,114.022301,22.667601
398,114.024399,22.6661
399,114.024597,22.630699
400,114.024902,22.6891
401,114.026299,22.6614
402,114.027298,22.6614
403,114.028198,22.6922
404,114.030701,22.6646
405,114.031197,22.6656
406,114.032303,22.633801
407,114.034203,22.645901
408,114.035301,22.6166
409,114.035896,22.6936
410,114.041901,22.6026
411,114.054604,22.636101
412,114.061798,22.6387
413,114.069397,22.630501
414,114.115898,22.6968
415,114.1586,22.7216
416,113.832397,22.6416
417,113.833504,22.6409
418,113.872101,22.587799
419,113.884102,22.5793
420,114.002701,22.6619
421,114.013702,22.6654
422,114.016296,22.6665
423,114.017403,22.6439
424,114.019402,22.662399
425,114.021103,22.6726
426,114.021896,22.672199
427,114.023697,22.646099
428,114.0252,22.6558
429,114.027397,22.652399
430,114.031303,22.677401
431,114.031799,22.677799
432,114.0326,22.668699
433,114.033501,22.658701
434,114.036499,22.656601
435,114.038498,22.657301
436,114.040298,22.656401
437,114.0429,22.6506
438,114.044296,22.6947
439,114.044701,22.693501
440,114.051003,22.6689
441,114.054497,22.6674
442,114.055397,22.6376
443,114.057503,22.663401
444,114.069,22.630501
445,114.099098,22.629499
446,114.115601,22.6113
447,114.1157,22.610701
448,113.843102,22.621599
449,113.9021,22.756001
450,113.972099,22.676701
451,113.994499,22.664801
452,113.997002,22.6626
453,114.029099,22.632299
454,114.033096,22.656799
455,114.041,22.6327
456,114.044197,22.5998
457,114.055801,22.6264
458,114.065498,22.6311
459,114.068298,22.630301
460,114.077003,22.6485
461,114.081299,22.628201
462,114.099197,22.6031
463,114.104599,22.6215
464,114.110298,22.6021
465,114.110397,22.6092
466,114.110901,22.6222
467,114.111397,22.601999
468,114.111504,22.601801
469,114.1119,22.600201
470,114.113602,22.6
471,114.115501,22.620701
472,114.117599,22.605301
473,114.118896,22.6066
474,114.122002,22.6091
475,114.122597,22.601299
476,114.123703,22.614799
477,114.125198,22.6035
478,114.129097,22.6124
479,114.130501,22.6068
480,114.131104,22.6306
481,114.131599,22.6301
482,114.134102,22.610001
483,114.134697,22.610701
484,114.135498,22.619699
485,114.135597,22.614599
486,114.136902,22.621901
487,114.137802,22.6047
488,114.146301,22.614201
489,114.1586,22.6313
490,113.856033,22.617167
491,113.881516,22.4832
492,113.88797,22.481617
493,113.897469,22.570566
494,113.919533,22.509434
495,113.924896,22.522066
496,113.93103,22.543182
497,113.946281,22.527533
498,113.960686,22.549868
499,114.021683,22.609768
500,114.025352,22.604584
501,114.025864,22.630733
502,114.026833,22.625982
503,114.030617,22.632618
504,114.034531,22.606434
505,114.037903,22.6035
506,114.039864,22.548616
507,114.040901,22.608618
508,114.043167,22.542816
509,114.0439,22.601683
510,114.044884,22.601217
511,114.046814,22.533367
512,114.049583,22.622183
513,114.050797,22.620518
514,114.051102,22.550768
515,114.051453,22.512117
516,114.05603,22.629284
517,114.056847,22.625217
518,114.058884,22.51985
519,114.061531,22.519583
520,114.061852,22.622683
521,114.061981,22.527018
522,114.062401,22.619316
523,114.062851,22.528151
524,114.067314,22.551132
525,114.072281,22.538918
526,114.074867,22.532017
527,114.077835,22.540318
528,114.082947,22.629368
529,114.085686,22.630466
530,114.099586,22.540417
531,114.102264,22.541201
532,114.105782,22.616283
533,114.106453,22.621733
534,114.112534,22.6085
535,114.11425,22.562517
536,114.11673,22.549383
537,114.123779,22.5476
538,114.134201,22.55755
539,114.077904,22.543592
540,113.927803,22.518663
541,113.963097,22.522577
542,113.988571,22.524387
543,114.0028,22.535669
544,114.009911,22.529615
545,114.019302,22.531631
546,114.035431,22.517872
547,114.03862,22.526987
548,114.059929,22.525146
549,114.068336,22.523663
550,114.073471,22.53577
551,114.076927,22.549295
552,114.100883,22.538158
553,114.10627,22.545431
554,114.111618,22.540012
555,114.118858,22.568439
556,114.144562,22.55044
557,113.918541,22.524319
558,113.920464,22.526999
559,113.944878,22.507195
560,113.983032,22.559853
561,114.033058,22.615192
562,114.045479,22.620913
563,114.056038,22.537289
564,114.112083,22.537443
565,113.834801,22.7836
566,113.855003,22.6206
567,113.859901,22.6451
568,113.864304,22.7281
569,113.866096,22.5832
570,113.868401,22.584801
571,113.874001,22.798
572,113.875999,22.752199
573,113.876602,22.5945
574,113.878403,22.579599
575,113.880798,22.5949
576,113.884399,22.6723
577,113.884697,22.738001
578,113.885902,22.725599
579,113.890999,22.5748
580,113.894699,22.739401
581,113.896004,22.569901
582,113.899902,22.571301
583,113.902199,22.7183
584,113.902397,22.7218
585,113.904404,22.566
586,113.905197,22.583401
587,113.906502,22.5877
588,113.909103,22.587601
589,113.914703,22.5924
590,113.920601,22.608101
591,113.925903,22.6782
592,113.931198,22.680401
593,113.959198,22.6991
594,113.981102,22.6745
595,113.988503,22.6766
596,114.003899,22.6541
597,114.009903,22.6306
598,114.0438,22.6017
599,113.942749,22.506483
600,113.945114,22.507233
601,113.97818,22.553034
602,113.982918,22.5548
603,114.01693,22.643101
604,114.022751,22.542784
605,114.02565,22.654699
606,114.026535,22.560534
607,114.031898,22.615183
608,114.032982,22.624599
609,114.039085,22.606501
610,114.042931,22.505966
611,114.043648,22.603033
612,114.044029,22.602934
613,114.044083,22.602949
614,114.044334,22.602551
615,114.044502,22.602734
616,114.045731,22.643682
617,114.046654,22.600416
618,114.048248,22.592867
619,114.050285,22.6038
620,114.050415,22.603033
621,114.050949,22.515667
622,114.051353,22.60165
623,114.051483,22.539167
624,114.052498,22.512667
625,114.053001,22.542183
626,114.054802,22.537518
627,114.056801,22.516399
628,114.0606,22.547216
629,114.06192,22.518383
630,114.062332,22.566282
631,114.062698,22.561666
632,114.062935,22.563601
633,114.063499,22.533783
634,114.067329,22.522301
635,114.067619,22.541616
636,114.068214,22.5243
637,114.070633,22.548082
638,114.077065,22.5357
639,114.090385,22.558517
640,114.110252,22.588167
641,114.110519,22.595432
642,114.111748,22.58605
643,114.11203,22.537533
644,114.112221,22.536783
645,114.113686,22.550768
646,114.113831,22.551832
647,114.117615,22.56875
648,114.119118,22.544283
649,114.134399,22.610083
650,114.140381,22.615433
651,114.174751,22.641399
652,114.177681,22.637667
653,114.187447,22.642683
654,114.18927,22.643499
655,114.197998,22.647034
656,113.895103,22.5539
657,113.901199,22.547417
658,113.919296,22.529551
659,113.927986,22.51955
660,114.029701,22.5434
661,114.055786,22.5354
662,114.056984,22.52705
663,114.0588,22.529249
664,114.06768,22.531651
665,114.068497,22.5427
666,114.094704,22.555817
667,114.098999,22.564617
668,114.10157,22.555866
669,114.103531,22.558617
670,114.104919,22.55195
671,114.105217,22.558582
672,114.105453,22.581266
673,114.106697,22.562332
674,114.107597,22.568399
675,114.108704,22.581383
676,114.110298,22.554182
677,114.11068,22.539667
678,114.111168,22.608282
679,114.111214,22.576717
680,114.111717,22.585083
681,114.112183,22.554199
682,114.112465,22.603683
683,114.11248,22.548834
684,114.112701,22.5833
685,114.112968,22.581783
686,114.113319,22.583151
687,114.114197,22.542418
688,114.114799,22.581867
689,114.114815,22.560183
690,114.115318,22.579117
691,114.115685,22.556417
692,114.11628,22.549334
693,114.116531,22.549583
694,114.116837,22.541267
695,114.117416,22.546368
696,114.117981,22.543301
697,114.119164,22.539433
698,114.119217,22.54265
699,114.119514,22.555099
700,114.120903,22.558649
701,114.121536,22.55755
702,114.122131,22.564234
703,114.124382,22.609266
704,114.125015,22.569733
705,114.125298,22.566467
706,114.13092,22.6143
707,114.166382,22.6353
708,113.999298,22.660101
709,114.004799,22.686399
710,114.009003,22.6464
711,114.014603,22.656099
712,114.015701,22.667101
713,114.017799,22.642599
714,114.021202,22.639799
715,114.025299,22.672001
716,114.0261,22.6607
717,114.0308,22.649599
718,114.031998,22.648701
719,114.032204,22.6777
720,114.033997,22.626801
721,114.0345,22.624701
722,114.0382,22.6523
723,114.0401,22.6458
724,114.0457,22.669001
725,114.046402,22.669201
726,114.052399,22.660801
727,114.052498,22.662901
728,114.055397,22.628901
729,114.055801,22.622299
730,114.071899,22.627001
731,114.072998,22.625
732,114.098701,22.6343
733,114.003799,22.654301
734,114.011398,22.6632
735,114.021599,22.6612
736,114.023499,22.6772
737,114.0242,22.672501
738,114.024902,22.6723
739,114.026703,22.6264
